"","gene","p_val","avg_logFC","pct.1","pct.2","p_val_adj","description"
"803","BANF1",1.09371041888197e-90,0.365087366656524,0.338,0.953,2.27972999711757e-86,"barrier to autointegration factor 1 [Source:HGNC Symbol;Acc:HGNC:17397]"
"804","PPP3R1",2.93765674049221e-89,0.51277877526945,0.155,0.47,6.12325170988196e-85,"protein phosphatase 3 regulatory subunit B, alpha [Source:HGNC Symbol;Acc:HGNC:9317]"
"805","MGST2",6.94575439089999e-89,1.06280912141,0.65,0.969,1.44777304523919e-84,"microsomal glutathione S-transferase 2 [Source:HGNC Symbol;Acc:HGNC:7063]"
"806","PTMS",7.14091490266332e-89,0.264780826181126,0.353,0.966,1.48845230231114e-84,"parathymosin [Source:HGNC Symbol;Acc:HGNC:9629]"
"807","CHURC1",7.61130401439416e-89,0.528411932645825,0.334,0.939,1.58650020876032e-84,"churchill domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20099]"
"808","MAP3K1",3.16812302641819e-87,0.538301369437219,0.163,0.485,6.60363563626607e-83,"mitogen-activated protein kinase kinase kinase 1 [Source:HGNC Symbol;Acc:HGNC:6848]"
"809","SRSF6",6.03243968479986e-87,0.676329393212136,0.268,0.743,1.25740172789968e-82,"serine and arginine rich splicing factor 6 [Source:HGNC Symbol;Acc:HGNC:10788]"
"810","SMNDC1",1.51633977644185e-86,0.567142268436551,0.179,0.519,3.16065863001539e-82,"survival motor neuron domain containing 1 [Source:HGNC Symbol;Acc:HGNC:16900]"
"811","VPS35",2.98237457862621e-86,0.574877679975104,0.327,0.913,6.21646157168847e-82,"VPS35 retromer complex component [Source:HGNC Symbol;Acc:HGNC:13487]"
"812","HSPA1B",9.79641220849082e-86,0.518707274455319,0.167,0.491,2.04196416073783e-81,"heat shock protein family A (Hsp70) member 1B [Source:HGNC Symbol;Acc:HGNC:5233]"
"813","VDAC3",2.9679937236499e-85,0.602872838361949,0.31,0.858,6.18648611757586e-81,"voltage dependent anion channel 3 [Source:HGNC Symbol;Acc:HGNC:12674]"
"814","SMC4",3.94269439747609e-85,0.53383383065191,0.263,0.724,8.21815220209917e-81,"structural maintenance of chromosomes 4 [Source:HGNC Symbol;Acc:HGNC:14013]"
"815","MCM7",7.47067303655073e-85,0.570981012903529,0.297,0.818,1.55718708773864e-80,"minichromosome maintenance complex component 7 [Source:HGNC Symbol;Acc:HGNC:6950]"
"816","GGCX",1.83370788120157e-83,0.69556677984578,0.223,0.618,3.82218070757655e-79,"gamma-glutamyl carboxylase [Source:HGNC Symbol;Acc:HGNC:4247]"
"817","MKI67",1.85705430711446e-83,0.260056880267657,0.239,0.646,3.87084399774938e-79,"marker of proliferation Ki-67 [Source:HGNC Symbol;Acc:HGNC:7107]"
"818","DNAJC8",5.06459511277523e-83,0.517386638710676,0.338,0.937,1.05566420530687e-78,"DnaJ heat shock protein family (Hsp40) member C8 [Source:HGNC Symbol;Acc:HGNC:15470]"
"819","UBE2N",5.10150897589127e-83,0.560438643723071,0.333,0.923,1.06335853093478e-78,"ubiquitin conjugating enzyme E2 N [Source:HGNC Symbol;Acc:HGNC:12492]"
"820","DCBLD2",7.90098719648026e-83,0.569357963464691,0.176,0.504,1.64688177123435e-78,"discoidin, CUB and LCCL domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24627]"
"821","PTBP3",1.49134061048028e-82,0.597172302047212,0.33,0.912,3.10855036848509e-78,"polypyrimidine tract binding protein 3 [Source:HGNC Symbol;Acc:HGNC:10253]"
"822","HAT1",7.82333595886784e-82,0.567714447307172,0.194,0.545,1.63069614726641e-77,"histone acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:4821]"
"823","CMIP",1.55579091228999e-81,0.703819152115746,0.265,0.722,3.24289057757726e-77,"c-Maf inducing protein [Source:HGNC Symbol;Acc:HGNC:24319]"
"824","LRPPRC",8.06468429637565e-79,0.688058807883017,0.316,0.859,1.68100279473654e-74,"leucine rich pentatricopeptide repeat containing [Source:HGNC Symbol;Acc:HGNC:15714]"
"825","GOT2",1.69974603404761e-78,0.636749637583687,0.332,0.906,3.54295063336883e-74,"glutamic-oxaloacetic transaminase 2 [Source:HGNC Symbol;Acc:HGNC:4433]"
"826","CALR",2.32805779296596e-78,0.722924812449776,0.673,0.998,4.85260366365826e-74,"calreticulin [Source:HGNC Symbol;Acc:HGNC:1455]"
"827","CD9",7.88067156817247e-78,1.03438406608147,0.641,0.963,1.64264718166987e-73,"CD9 molecule [Source:HGNC Symbol;Acc:HGNC:1709]"
"828","TPX2",4.50516007435487e-77,0.457618345064378,0.231,0.618,9.39055565898529e-73,"TPX2 microtubule nucleation factor [Source:HGNC Symbol;Acc:HGNC:1249]"
"829","LDHA",6.89113688654695e-77,0.64083086000486,0.686,0.996,1.43638857263185e-72,"lactate dehydrogenase A [Source:HGNC Symbol;Acc:HGNC:6535]"
"830","DDX6",2.14821635810489e-76,0.643886594474141,0.22,0.595,4.47774217683382e-72,"DEAD-box helicase 6 [Source:HGNC Symbol;Acc:HGNC:2747]"
"831","SRI",3.1992641576204e-76,0.340370477310379,0.357,0.969,6.66854621014397e-72,"sorcin [Source:HGNC Symbol;Acc:HGNC:11292]"
"832","HDGF",4.28813396139466e-75,0.373294853527833,0.361,0.981,8.93818642913103e-71,"heparin binding growth factor [Source:HGNC Symbol;Acc:HGNC:4856]"
"833","CCT3",1.06374690800052e-74,0.3521051951318,0.359,0.974,2.21727405503629e-70,"chaperonin containing TCP1 subunit 3 [Source:HGNC Symbol;Acc:HGNC:1616]"
"834","CNIH1",1.28352535234567e-74,0.394822385276914,0.359,0.977,2.67538024442931e-70,"cornichon family AMPA receptor auxiliary protein 1 [Source:HGNC Symbol;Acc:HGNC:19431]"
"835","EIF5B",1.76297313482528e-74,0.974430966349522,0.638,0.979,3.67474120222982e-70,"eukaryotic translation initiation factor 5B [Source:HGNC Symbol;Acc:HGNC:30793]"
"836","RTN4",1.54591128129427e-73,0.537434769781207,0.345,0.932,3.22229747472978e-69,"reticulon 4 [Source:HGNC Symbol;Acc:HGNC:14085]"
"837","WDR43",3.00806584575471e-73,0.530065851771767,0.343,0.92,6.27001244889112e-69,"WD repeat domain 43 [Source:HGNC Symbol;Acc:HGNC:28945]"
"838","TMX1",1.32305870326583e-72,0.697439187667299,0.319,0.85,2.75778356108729e-68,"thioredoxin related transmembrane protein 1 [Source:HGNC Symbol;Acc:HGNC:15487]"
"839","CLTC",2.94748423648028e-72,0.626605952426534,0.343,0.921,6.14373614251949e-68,"clathrin heavy chain [Source:HGNC Symbol;Acc:HGNC:2092]"
"840","SLC12A2",1.4295825854635e-71,0.603596008169854,0.314,0.822,2.97982194114013e-67,"solute carrier family 12 member 2 [Source:HGNC Symbol;Acc:HGNC:10911]"
"841","KHDRBS1",1.71970687464037e-71,0.303742850539682,0.368,0.991,3.58455700950038e-67,"KH RNA binding domain containing, signal transduction associated 1 [Source:HGNC Symbol;Acc:HGNC:18116]"
"842","CD47",5.04304281536281e-71,0.621417973985645,0.335,0.894,1.05117184443422e-66,"CD47 molecule [Source:HGNC Symbol;Acc:HGNC:1682]"
"843","HIST1H4C",1.99925709784311e-70,-0.506255067557795,0.504,0.976,4.16725149474417e-66,"histone cluster 1 H4 family member c [Source:HGNC Symbol;Acc:HGNC:4787]"
"844","NUSAP1",3.7054994517641e-70,0.438557221540167,0.187,0.501,7.72374305725709e-66,"nucleolar and spindle associated protein 1 [Source:HGNC Symbol;Acc:HGNC:18538]"
"845","METAP2",6.5696231040847e-69,0.358131998182445,0.368,0.982,1.36937223981542e-64,"methionyl aminopeptidase 2 [Source:HGNC Symbol;Acc:HGNC:16672]"
"846","KPNA2",1.29832792050838e-68,0.570601196113213,0.26,0.668,2.70623471750766e-64,"karyopherin subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:6395]"
"847","CALU",2.76236046957414e-66,0.726415835155012,0.309,0.805,5.75786416278035e-62,"calumenin [Source:HGNC Symbol;Acc:HGNC:1458]"
"848","ATP5F1A",3.51311968607993e-66,0.288742182718949,0.372,0.983,7.32274667366502e-62,"ATP synthase F1 subunit alpha [Source:HGNC Symbol;Acc:HGNC:823]"
"849","GDI2",7.77700394329349e-66,0.524652004151469,0.358,0.947,1.62103870194009e-61,"GDP dissociation inhibitor 2 [Source:HGNC Symbol;Acc:HGNC:4227]"
"850","BZW2",9.12308223556895e-66,0.447799179006794,0.367,0.974,1.90161526118199e-61,"basic leucine zipper and W2 domains 2 [Source:HGNC Symbol;Acc:HGNC:18808]"
"851","ARPC5",1.0617539530803e-65,0.385695014058909,0.368,0.973,2.21311993980058e-61,"actin related protein 2/3 complex subunit 5 [Source:HGNC Symbol;Acc:HGNC:708]"
"852","CENPF",3.24340731970991e-65,0.385429158025718,0.242,0.603,6.76055821720334e-61,"centromere protein F [Source:HGNC Symbol;Acc:HGNC:1857]"
"853","KLF6",1.27520529783263e-64,0.634094883000062,0.303,0.779,2.65803792280233e-60,"Kruppel like factor 6 [Source:HGNC Symbol;Acc:HGNC:2235]"
"854","UBE2C",1.29133822382931e-64,0.279050573384206,0.244,0.591,2.6916653937498e-60,"ubiquitin conjugating enzyme E2 C [Source:HGNC Symbol;Acc:HGNC:15937]"
"855","ARL6IP1",6.57943655120947e-64,0.668684649388125,0.267,0.679,1.3714177547341e-59,"ADP ribosylation factor like GTPase 6 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:697]"
"856","VAPA",1.72238973190271e-63,0.631995933907161,0.353,0.925,3.590149157178e-59,"VAMP associated protein A [Source:HGNC Symbol;Acc:HGNC:12648]"
"857","TMEM123",2.63405068174944e-61,0.370046942546999,0.376,0.984,5.49041524103853e-57,"transmembrane protein 123 [Source:HGNC Symbol;Acc:HGNC:30138]"
"858","PCBP1",1.35330715499678e-60,0.712270053708704,0.636,0.995,2.8208334338753e-56,"poly(rC) binding protein 1 [Source:HGNC Symbol;Acc:HGNC:8647]"
"859","CCT2",1.31839995129093e-59,0.585118732621196,0.361,0.938,2.74807285847081e-55,"chaperonin containing TCP1 subunit 2 [Source:HGNC Symbol;Acc:HGNC:1615]"
"860","HSPD1",8.30620132986448e-58,0.484965355931605,0.698,1,1.73134460519695e-53,"heat shock protein family D (Hsp60) member 1 [Source:HGNC Symbol;Acc:HGNC:5261]"
"861","SNRPB2",6.40702501326635e-57,0.414172650843955,0.376,0.967,1.33548029376524e-52,"small nuclear ribonucleoprotein polypeptide B2 [Source:HGNC Symbol;Acc:HGNC:11155]"
"862","WTAP",1.78954676394249e-55,0.746399321197985,0.259,0.637,3.73013127476172e-51,"WT1 associated protein [Source:HGNC Symbol;Acc:HGNC:16846]"
"863","TOP2A",2.12112440321079e-55,0.355396692485003,0.264,0.621,4.42127170605258e-51,"DNA topoisomerase II alpha [Source:HGNC Symbol;Acc:HGNC:11989]"
"864","SPTBN1",3.1725454492291e-54,0.420701367498132,0.382,0.977,6.61285373437313e-50,"spectrin beta, non-erythrocytic 1 [Source:HGNC Symbol;Acc:HGNC:11275]"
"865","JKAMP",3.2792569086954e-54,0.714960742930678,0.234,0.574,6.83528310048468e-50,"JNK1/MAPK8 associated membrane protein [Source:HGNC Symbol;Acc:HGNC:20184]"
"866","SNRPD3",3.66020164973635e-54,0.51689577444604,0.368,0.941,7.62932431871046e-50,"small nuclear ribonucleoprotein D3 polypeptide [Source:HGNC Symbol;Acc:HGNC:11160]"
"867","UFM1",7.45930177861221e-54,0.409301490891589,0.38,0.974,1.55481686273393e-49,"ubiquitin fold modifier 1 [Source:HGNC Symbol;Acc:HGNC:20597]"
"868","SRRM1",3.67920450161222e-53,0.689504197097424,0.634,0.993,7.66893386316052e-49,"serine and arginine repetitive matrix 1 [Source:HGNC Symbol;Acc:HGNC:16638]"
"869","PPIG",4.71374402025004e-53,0.695630305600805,0.352,0.889,9.82532803580918e-49,"peptidylprolyl isomerase G [Source:HGNC Symbol;Acc:HGNC:14650]"
"870","CAMK2N1",7.91610553677e-53,0.264494585166006,0.391,0.976,1.65003303808434e-48,"calcium/calmodulin dependent protein kinase II inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:24190]"
"871","APLP2",1.34626718986374e-52,0.595698742722068,0.369,0.939,2.80615933055199e-48,"amyloid beta precursor like protein 2 [Source:HGNC Symbol;Acc:HGNC:598]"
"872","FKBP1A",2.76831382550865e-51,0.5066601713119,0.642,0.997,5.77027333789024e-47,"FKBP prolyl isomerase 1A [Source:HGNC Symbol;Acc:HGNC:3711]"
"873","STEAP1",3.51582411359766e-51,0.699388511782145,0.293,0.711,7.32838378238295e-47,"STEAP family member 1 [Source:HGNC Symbol;Acc:HGNC:11378]"
"874","C6orf62",1.05102241120919e-50,0.81095798301457,0.285,0.691,2.19075111392444e-46,"chromosome 6 open reading frame 62 [Source:HGNC Symbol;Acc:HGNC:20998]"
"875","ANXA1",1.11356110368825e-50,0.561247911622709,0.36,0.892,2.3211067645278e-46,"annexin A1 [Source:HGNC Symbol;Acc:HGNC:533]"
"876","PSMA1",1.40095754976116e-50,0.476036134523603,0.38,0.963,2.92015591672216e-46,"proteasome subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:9530]"
"877","NUCKS1",2.72814795148843e-50,0.795186076661186,0.629,0.983,5.68655159008247e-46,"nuclear casein kinase and cyclin dependent kinase substrate 1 [Source:HGNC Symbol;Acc:HGNC:29923]"
"878","CNOT9",5.40736244218841e-50,0.6653783201725,0.222,0.532,1.12711062744975e-45,"CCR4-NOT transcription complex subunit 9 [Source:HGNC Symbol;Acc:HGNC:10445]"
"879","UBC",2.45071769226916e-48,0.508643136276663,0.383,0.962,5.10827595776583e-44,"ubiquitin C [Source:HGNC Symbol;Acc:HGNC:12468]"
"880","ANXA2",6.41246920559091e-48,0.562303347600081,0.666,0.991,1.33661508121337e-43,"annexin A2 [Source:HGNC Symbol;Acc:HGNC:537]"
"881","RAB1A",7.33344969500795e-48,0.498771574248374,0.384,0.968,1.52858425442746e-43,"RAB1A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9758]"
"882","THRAP3",1.79853314053904e-47,0.692197655174444,0.369,0.921,3.74886247813958e-43,"thyroid hormone receptor associated protein 3 [Source:HGNC Symbol;Acc:HGNC:22964]"
"883","HNRNPF",1.91936908644701e-47,0.456256725601005,0.384,0.965,4.00073292379015e-43,"heterogeneous nuclear ribonucleoprotein F [Source:HGNC Symbol;Acc:HGNC:5039]"
"884","ARF6",2.28706769144002e-46,0.543852526309193,0.385,0.965,4.76716389603757e-42,"ADP ribosylation factor 6 [Source:HGNC Symbol;Acc:HGNC:659]"
"885","PGAM1",2.3255688405571e-45,0.417143073183355,0.388,0.965,4.84741569125721e-41,"phosphoglycerate mutase 1 [Source:HGNC Symbol;Acc:HGNC:8888]"
"886","PSMD7",2.73863848311191e-43,0.514364711992793,0.387,0.949,5.70841805419846e-39,"proteasome 26S subunit, non-ATPase 7 [Source:HGNC Symbol;Acc:HGNC:9565]"
"887","SDC4",2.59339999540906e-42,0.753460890339625,0.267,0.615,5.40568295043065e-38,"syndecan 4 [Source:HGNC Symbol;Acc:HGNC:10661]"
"888","HNRNPA3",5.88430074647454e-42,0.285307107165056,0.403,0.983,1.22652364759515e-37,"heterogeneous nuclear ribonucleoprotein A3 [Source:HGNC Symbol;Acc:HGNC:24941]"
"889","DDX18",1.31809202154282e-41,0.605967313116721,0.385,0.946,2.74743100970385e-37,"DEAD-box helicase 18 [Source:HGNC Symbol;Acc:HGNC:2741]"
"890","PTGES3",2.2446176536778e-41,0.590930165932024,0.633,0.995,4.678681037326e-37,"prostaglandin E synthase 3 [Source:HGNC Symbol;Acc:HGNC:16049]"
"891","RBBP4",5.09721040613542e-40,1.09800210521291,0.594,0.963,1.06246253705487e-35,"RB binding protein 4, chromatin remodeling factor [Source:HGNC Symbol;Acc:HGNC:9887]"
"892","SLC9A3R1",5.68346412719902e-39,0.296740643329691,0.406,0.984,1.18466126267336e-34,"SLC9A3 regulator 1 [Source:HGNC Symbol;Acc:HGNC:11075]"
"893","BCAP31",3.28379104921181e-38,0.517489989216757,0.396,0.968,6.84473406297709e-34,"B cell receptor associated protein 31 [Source:HGNC Symbol;Acc:HGNC:16695]"
"894","POMP",1.24068889051506e-37,0.381517675515034,0.682,0.998,2.58609192338959e-33,"proteasome maturation protein [Source:HGNC Symbol;Acc:HGNC:20330]"
"895","PCNA",1.53220719799559e-37,0.525022130908531,0.365,0.855,3.19373268350201e-33,"proliferating cell nuclear antigen [Source:HGNC Symbol;Acc:HGNC:8729]"
"896","PSME2",2.99196200227744e-36,0.463255676953822,0.398,0.953,6.23644559754709e-32,"proteasome activator subunit 2 [Source:HGNC Symbol;Acc:HGNC:9569]"
"897","STMN1",8.68628780958686e-36,0.725841661880637,0.622,0.933,1.81056983103028e-31,"stathmin 1 [Source:HGNC Symbol;Acc:HGNC:6510]"
"898","NUDC",2.35184641331451e-35,0.444090971108719,0.404,0.964,4.90218866391277e-31,"nuclear distribution C, dynein complex regulator [Source:HGNC Symbol;Acc:HGNC:8045]"
"899","EIF3E",7.65792360511395e-35,0.430714936953501,0.65,0.999,1.59621759624995e-30,"eukaryotic translation initiation factor 3 subunit E [Source:HGNC Symbol;Acc:HGNC:3277]"
"900","CDK2AP1",8.28016811243553e-35,0.799118463442883,0.26,0.573,1.72591824135606e-30,"cyclin dependent kinase 2 associated protein 1 [Source:HGNC Symbol;Acc:HGNC:14002]"
"901","TBL1XR1",4.29369111189576e-34,0.841657743043819,0.36,0.838,8.94976975363551e-30,"transducin beta like 1 X-linked receptor 1 [Source:HGNC Symbol;Acc:HGNC:29529]"
"902","ESD",1.21891144431082e-33,0.742497164225372,0.366,0.855,2.54069901452147e-29,"esterase D [Source:HGNC Symbol;Acc:HGNC:3465]"
"903","CRIP1",5.2041970287016e-33,0.851125472751866,0.34,0.776,1.08476282866256e-28,"cysteine rich protein 1 [Source:HGNC Symbol;Acc:HGNC:2360]"
"904","PSMB2",1.75639350140996e-32,0.326999936670412,0.414,0.974,3.66102661433891e-28,"proteasome subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:9539]"
"905","CCND1",1.83733843843355e-32,0.51082703501866,0.406,0.966,3.82974824107088e-28,"cyclin D1 [Source:HGNC Symbol;Acc:HGNC:1582]"
"906","MGST1",2.2821924468173e-31,0.746019866711443,0.596,0.983,4.75700193614599e-27,"microsomal glutathione S-transferase 1 [Source:HGNC Symbol;Acc:HGNC:7061]"
"907","CANX",4.20793493401874e-31,0.61968178847784,0.406,0.972,8.77101957646865e-27,"calnexin [Source:HGNC Symbol;Acc:HGNC:1473]"
"908","NSA2",7.59809220287345e-31,0.406119798761948,0.415,0.986,1.58374633876694e-26,"NSA2 ribosome biogenesis factor [Source:HGNC Symbol;Acc:HGNC:30728]"
"909","GDF15",7.60435523156407e-31,0.577999588993113,0.391,0.888,1.58505180446721e-26,"growth differentiation factor 15 [Source:HGNC Symbol;Acc:HGNC:30142]"
"910","TIMP1",1.63653486832476e-30,0.325990485576218,0.422,0.969,3.41119327953612e-26,"TIMP metallopeptidase inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:11820]"
"911","XPO1",2.70199345340426e-30,0.687022819123282,0.391,0.916,5.63203515427584e-26,"exportin 1 [Source:HGNC Symbol;Acc:HGNC:12825]"
"912","TUBB",6.53961211118295e-30,0.699911988472279,0.616,0.96,1.36311674845497e-25,"tubulin beta class I [Source:HGNC Symbol;Acc:HGNC:20778]"
"913","EIF3J",1.15369567057979e-29,0.482564985388483,0.414,0.982,2.40476325575651e-25,"eukaryotic translation initiation factor 3 subunit J [Source:HGNC Symbol;Acc:HGNC:3270]"
"914","DDX5",5.62440718073079e-29,0.688095542340853,0.598,0.997,1.17235143275153e-24,"DEAD-box helicase 5 [Source:HGNC Symbol;Acc:HGNC:2746]"
"915","PPIB",1.15399682170357e-28,0.281908784192713,0.428,0.99,2.40539097515892e-24,"peptidylprolyl isomerase B [Source:HGNC Symbol;Acc:HGNC:9255]"
"916","PABPN1",5.16162003003442e-28,1.04949594707646,0.577,0.969,1.07588807906037e-23,"poly(A) binding protein nuclear 1 [Source:HGNC Symbol;Acc:HGNC:8565]"
"917","EIF2AK2",6.32153404943456e-28,0.889010623614338,0.34,0.751,1.31766055726414e-23,"eukaryotic translation initiation factor 2 alpha kinase 2 [Source:HGNC Symbol;Acc:HGNC:9437]"
"918","TMED10",3.85303332862302e-27,0.505217875551781,0.414,0.971,8.03126267018182e-23,"transmembrane p24 trafficking protein 10 [Source:HGNC Symbol;Acc:HGNC:16998]"
"919","SPCS2",6.72152969008437e-27,0.779937284042866,0.385,0.881,1.40103564860119e-22,"signal peptidase complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:28962]"
"920","EIF6",1.2442543632587e-26,0.47064554785867,0.413,0.956,2.59352379477643e-22,"eukaryotic translation initiation factor 6 [Source:HGNC Symbol;Acc:HGNC:6159]"
"921","CTNNB1",1.88976409447101e-25,1.10476860699362,0.604,0.941,3.93902427851538e-21,"catenin beta 1 [Source:HGNC Symbol;Acc:HGNC:2514]"
"922","SOX4",2.67411447919672e-25,0.661227721018705,0.64,0.984,5.57392422043765e-21,"SRY-box transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:11200]"
"923","CCT7",3.54254357551862e-25,0.440343741756792,0.42,0.968,7.38407782881102e-21,"chaperonin containing TCP1 subunit 7 [Source:HGNC Symbol;Acc:HGNC:1622]"
"924","PSMB3",1.1046462426248e-24,0.499777745098281,0.411,0.937,2.30252462812714e-20,"proteasome subunit beta 3 [Source:HGNC Symbol;Acc:HGNC:9540]"
"925","KPNB1",2.44226698829731e-24,0.584854240313457,0.414,0.959,5.09066131040692e-20,"karyopherin subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:6400]"
"926","CTNND1",2.96539127788789e-24,0.89349121077212,0.356,0.78,6.18106157962952e-20,"catenin delta 1 [Source:HGNC Symbol;Acc:HGNC:2515]"
"927","PSMB1",5.31389644671094e-24,0.275060552742681,0.435,0.979,1.10762857535243e-19,"proteasome subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:9537]"
"928","XRCC5",4.81940935461123e-23,0.75970228211388,0.403,0.917,1.00455768587517e-18,"X-ray repair cross complementing 5 [Source:HGNC Symbol;Acc:HGNC:12833]"
"929","C1QBP",3.59735348977117e-22,0.311586358887717,0.435,0.99,7.49832361407903e-18,"complement C1q binding protein [Source:HGNC Symbol;Acc:HGNC:1243]"
"930","RBX1",3.29566776660816e-21,0.353088625931772,0.432,0.984,6.86948989271804e-17,"ring-box 1 [Source:HGNC Symbol;Acc:HGNC:9928]"
"931","PSMA4",4.22195891433219e-21,0.997002274619511,0.561,0.939,8.80025116103401e-17,"proteasome subunit alpha 4 [Source:HGNC Symbol;Acc:HGNC:9533]"
"932","HNRNPK",1.71720457149958e-20,0.717880327345229,0.575,0.991,3.57934120883371e-16,"heterogeneous nuclear ribonucleoprotein K [Source:HGNC Symbol;Acc:HGNC:5044]"
"933","SERPINB5",2.46515499796057e-20,0.868938107646149,0.365,0.785,5.13836907774902e-16,"serpin family B member 5 [Source:HGNC Symbol;Acc:HGNC:8949]"
"934","ARF4",8.50576447954726e-20,0.877426805202876,0.367,0.786,1.77294154811683e-15,"ADP ribosylation factor 4 [Source:HGNC Symbol;Acc:HGNC:655]"
"935","HSP90B1",2.16551809022823e-19,0.634436300689457,0.586,0.988,4.51380590727173e-15,"heat shock protein 90 beta family member 1 [Source:HGNC Symbol;Acc:HGNC:12028]"
"936","CD81",5.11568543343571e-19,0.901315688645683,0.562,0.963,1.06631347174534e-14,"CD81 molecule [Source:HGNC Symbol;Acc:HGNC:1701]"
"937","PGK1",7.62099174315326e-19,0.703141571010889,0.415,0.929,1.58851951894287e-14,"phosphoglycerate kinase 1 [Source:HGNC Symbol;Acc:HGNC:8896]"
"938","CAPZA1",1.36721678293667e-18,0.825704357940452,0.406,0.9,2.84982666235319e-14,"capping actin protein of muscle Z-line subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:1488]"
"939","ATP6V0B",2.85076469613399e-18,0.37064933533197,0.44,0.985,5.94213393262169e-14,"ATPase H+ transporting V0 subunit b [Source:HGNC Symbol;Acc:HGNC:861]"
"940","TAGLN2",3.18701060744804e-17,0.56475222717263,0.577,0.987,6.6430049101647e-13,"transgelin 2 [Source:HGNC Symbol;Acc:HGNC:11554]"
"941","PHLDA2",3.66579374037269e-16,0.389875052653133,0.448,0.963,7.64098047243284e-12,"pleckstrin homology like domain family A member 2 [Source:HGNC Symbol;Acc:HGNC:12385]"
"942","SUPT16H",7.33961117183704e-16,0.651763397359587,0.427,0.948,1.52986855265771e-11,"SPT16 homolog, facilitates chromatin remodeling subunit [Source:HGNC Symbol;Acc:HGNC:11465]"
"943","CTSC",7.68503357721116e-16,0.564102006645753,0.435,0.967,1.6018683988339e-11,"cathepsin C [Source:HGNC Symbol;Acc:HGNC:2528]"
"944","PERP",1.13509557574006e-15,0.401790144956335,0.606,0.997,2.36599321807259e-11,"p53 apoptosis effector related to PMP22 [Source:HGNC Symbol;Acc:HGNC:17637]"
"945","ACTN4",1.18235530939439e-15,0.322369732714255,0.449,0.993,2.46450140690167e-11,"actinin alpha 4 [Source:HGNC Symbol;Acc:HGNC:166]"
"946","HNRNPM",8.80329057182086e-15,0.460440290086733,0.445,0.987,1.83495788679034e-10,"heterogeneous nuclear ribonucleoprotein M [Source:HGNC Symbol;Acc:HGNC:5046]"
"947","SRP14",1.06209399438834e-14,0.297903199277252,0.635,0.998,2.21382872190305e-10,"signal recognition particle 14 [Source:HGNC Symbol;Acc:HGNC:11299]"
"948","EIF4G2",1.07090655141239e-14,0.532263564727663,0.44,0.978,2.23219761576399e-10,"eukaryotic translation initiation factor 4 gamma 2 [Source:HGNC Symbol;Acc:HGNC:3297]"
"949","CSNK1A1",1.24465289861523e-14,0.755586193684307,0.434,0.966,2.59435450187358e-10,"casein kinase 1 alpha 1 [Source:HGNC Symbol;Acc:HGNC:2451]"
"950","TPI1",2.30153970121824e-14,0.343388349394207,0.614,0.998,4.7973293532193e-10,"triosephosphate isomerase 1 [Source:HGNC Symbol;Acc:HGNC:12009]"
"951","MGST3",1.71271147449056e-13,0.414196894153972,0.445,0.968,3.56997579742812e-09,"microsomal glutathione S-transferase 3 [Source:HGNC Symbol;Acc:HGNC:7064]"
"952","SYPL1",1.93475138811733e-13,0.966115973951511,0.545,0.951,4.03279579339177e-09,"synaptophysin like 1 [Source:HGNC Symbol;Acc:HGNC:11507]"
"953","DYNLL1",5.84300255962346e-13,0.305782748819444,0.669,0.998,1.21791545352791e-08,"dynein light chain LC8-type 1 [Source:HGNC Symbol;Acc:HGNC:15476]"
"954","CAPZA2",1.66087312748386e-12,0.800142440455068,0.423,0.913,3.46192394692736e-08,"capping actin protein of muscle Z-line subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:1490]"
"955","EIF3A",3.41593628643239e-12,0.781074571263029,0.555,0.989,7.12017759543967e-08,"eukaryotic translation initiation factor 3 subunit A [Source:HGNC Symbol;Acc:HGNC:3271]"
"956","CAP1",4.79035698606509e-12,0.616999585799593,0.442,0.971,9.98502010175407e-08,"cyclase associated actin cytoskeleton regulatory protein 1 [Source:HGNC Symbol;Acc:HGNC:20040]"
"957","CXCL5",1.21333673716937e-11,0.926566790269521,0.359,0.702,2.52907909495583e-07,"C-X-C motif chemokine ligand 5 [Source:HGNC Symbol;Acc:HGNC:10642]"
"958","SSBP1",1.3636613472184e-11,0.402708090362214,0.454,0.977,2.84241571214203e-07,"single stranded DNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:11317]"
